_id,birth_date,company_location,company_name,company_status,gender,name,number_of_offers,plastic_quantity,rating
319820708668841507615,1988-03-31,Gharbia,"Hodkiewicz, Sauer and Cremin",APPROVED,FEMALE,اروي الكافي - Aroi Alkafii ,3,23,5
458600267672970597046,1988-03-31,Gharbia,"Hodkiewicz, Sauer and Cremin",APPROVED,MALE,نوف تومي - Nof Tomai ,1,11,5
757401217029532018070,1988-03-31,Gharbia,"Hodkiewicz, Sauer and Cremin",APPROVED,FEMALE,نوف عظومة - Nof Azomah ,3,19,5
140952595281204612576,1986-04-06,Cairo,Wilkinson - Fahey,APPROVED,MALE,فاطمه القلال المبجل - Fatmuah Aliqlal Alambjl ,12,59,5
281614741111442096787,1986-04-06,Cairo,Wilkinson - Fahey,APPROVED,MALE,اروي السقاط - Aroi Alsqat ,9,48,5
674103337026671390427,1986-04-06,Cairo,Wilkinson - Fahey,APPROVED,FEMALE,بتول السقاط المحترم - Btol Alsqat Alamuhtrm ,7,65,5
729292241912901240168,1971-07-17,Aswan,Swift - Fritsch,APPROVED,FEMALE,بلسم المولدي - Blsam Alamoldi ,2,10,5
784136864433455027983,1971-07-17,Aswan,Swift - Fritsch,APPROVED,MALE,بتول بودوارة - Btol Bodwarah ,1,4,5
212531309977153766196,1971-07-17,Aswan,Swift - Fritsch,APPROVED,MALE,عنود النخلي - Anod Alnkhalai ,1,5,5
216609476044430897279,1971-07-17,Aswan,Swift - Fritsch,APPROVED,FEMALE,عنود بن حسين - Anod Bn Hussain ,1,6,5
792060227564716207874,1971-07-17,Aswan,Swift - Fritsch,APPROVED,MALE,اروي سعيد - Aroi Saaid ,2,16,5
396880437373185954651,1971-07-17,Aswan,Swift - Fritsch,APPROVED,MALE,عوضية بوهاها - Aodhiah Bohaha ,1,6,5
192639441588955407847,1971-07-17,Aswan,Swift - Fritsch,APPROVED,MALE,عنود النفطي - Anod Alnftai ,2,10,5
598044740742242126336,1971-07-17,Aswan,Swift - Fritsch,APPROVED,MALE,عنود الشيباني - Anod Alshibanei ,1,3,5
667693445142180165844,1971-07-17,Aswan,Swift - Fritsch,APPROVED,FEMALE,عنود النخلي حفظه الله - Anod Alnkhalai Hfzah Allah ,1,5,5
201549963003001065614,1971-07-17,Aswan,Swift - Fritsch,APPROVED,MALE,اروي البشيري - Aroi Albshiri ,3,10,5
818908237671916216824,1967-08-14,Qena,Rosenbaum - Morissette,APPROVED,FEMALE,عنود بن حسين - Anod Bn Hussain ,2,15,5
183583446231294540371,1967-08-14,Qena,Rosenbaum - Morissette,APPROVED,FEMALE,فاطمه النجار - Fatmuah Alnajar ,1,5,5
333422241477631357618,1967-08-14,Qena,Rosenbaum - Morissette,APPROVED,FEMALE,براءة بن عبد السلام - Baraaah Bn Abad Alsalam ,2,15,5
163264265111602150848,1991-06-16,Giza,Braun LLC,SUSPENDED,MALE,خلود الدرقاش - Khalod AldrqIsh ,1,14,5
641204342278569473491,1991-06-16,Giza,Braun LLC,SUSPENDED,FEMALE,نوف الغربي - Nof Alghrabi ,2,10,5
425892225778806302961,1991-06-16,Giza,Braun LLC,SUSPENDED,FEMALE,سيدة عوضية الع لويني - Saidah Aodhiah Ala Loini ,1,5,5
858770678200288028590,1991-06-16,Giza,Braun LLC,SUSPENDED,FEMALE,فاطمه بن عثمان - Fatmuah Bn Athman ,2,11,5
653159811417348443852,1991-06-16,Giza,Braun LLC,SUSPENDED,MALE,اروي جابالله - Aroi Jaballah ,2,19,5
850019537979903310325,1991-06-16,Giza,Braun LLC,SUSPENDED,FEMALE,بتول المولدي - Btol Alamoldi ,1,4,5
955018281035986381408,1991-06-16,Giza,Braun LLC,SUSPENDED,MALE,بتول زروق - Btol Zroq ,1,7,5
467892162184639574584,1991-06-16,Giza,Braun LLC,SUSPENDED,MALE,فاطمه شنيق - Fatmuah Shniq ,3,15,5
951808048703531013089,1991-06-16,Giza,Braun LLC,SUSPENDED,FEMALE,ريم الأشراف - Riam Alashraf ,2,5,5
177908776690585467255,1991-06-16,Giza,Braun LLC,SUSPENDED,MALE,آنسة اروي العواني - Anisah Aroi Alawanei ,2,9,5
231392325784387622881,1991-06-16,Giza,Braun LLC,SUSPENDED,MALE,بلسم المدقي - Blsam Alamdqai ,1,10,5
616718724196357239130,1991-06-16,Giza,Braun LLC,SUSPENDED,FEMALE,براءة بن حسين - Baraaah Bn Hussain ,4,15,5
186469851679411590556,1991-06-16,Giza,Braun LLC,SUSPENDED,FEMALE,اروي بن عمر - Aroi Bn Omar ,1,8,5
131343158278355618887,1991-06-16,Giza,Braun LLC,SUSPENDED,MALE,خلود زروق - Khalod Zroq ,1,5,5
923422439941641129016,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,عوضية سعيد - Aodhiah Saaid ,2,12,5
704283254975479852853,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,عنود الحجيج - Anod Alhajij ,4,31,5
004749621017843651146,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,اروي بن عبد السلام - Aroi Bn Abad Alsalam ,4,11,5
369029929787528057635,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,براءة بن عمر الموقر - Baraaah Bn Omar Alamoqur ,2,8,5
812465435220934013344,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,FEMALE,عنود الدرقاش الموقر - Anod AldrqIsh Alamoqur ,1,2,5
754478713220412933418,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,عوضية الرصاع - Aodhiah Alrsaa ,5,33,5
293168639703824505244,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,FEMALE,اروي بن عاشور - Aroi Bn AIshoar ,4,28,5
432111332667500643939,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,عنود النخلي - Anod Alnkhalai ,3,26,5
129703149637995635377,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,FEMALE,براءة بن حسين - Baraaah Bn Hussain ,6,32,5
843250320067463756391,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,FEMALE,خلود الشتيوي - Khalod Alshtioi ,1,2,5
138187027400396497142,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,بتول الخليفي - Btol Alkhalaifi ,2,7,5
140156816733297240612,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,FEMALE,عنود زروق - Anod Zroq ,1,8,5
006517140311631709893,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,فاطمه بن حسين - Fatmuah Bn Hussain ,1,3,5
805329614614714127455,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,FEMALE,براءة زقية - Baraaah Zqaiah ,3,18,5
880426032987335190651,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,نوف فقوسة - Nof Faqosah ,3,18,5
419376937283319566201,1987-10-17,South Sinai,Kuhlman and Sons,SUSPENDED,MALE,عنود السقاط الموقر - Anod Alsqat Alamoqur ,6,33,5
485253930257910544471,1981-04-14,Ismailia,Nader - Torp,APPROVED,FEMALE,اروي الرقيق - Aroi Alruqaiq ,1,8,5
096014994262563941284,1981-04-14,Ismailia,Nader - Torp,APPROVED,MALE,اروي العلاني - Aroi Alalaanei ,1,5,5
749672637224488830531,1981-04-14,Ismailia,Nader - Torp,APPROVED,FEMALE,براءة الحجيج حفظه الله - Baraaah Alhajij Hfzah Allah ,1,1,5
420689708357498582437,1981-04-14,Ismailia,Nader - Torp,APPROVED,MALE,عنود هذيل - Anod Hthil ,2,16,5
676316827863328446679,1981-04-14,Ismailia,Nader - Torp,APPROVED,FEMALE,عنود البشيري - Anod Albshiri ,1,4,5
724316172194633338144,1981-04-14,Ismailia,Nader - Torp,APPROVED,MALE,عنود بن عبد السلام - Anod Bn Abad Alsalam ,1,1,5
552237198119133711828,1981-04-14,Ismailia,Nader - Torp,APPROVED,FEMALE,عوضية نيفر - Aodhiah Nifar ,2,6,5
312265882600022774622,1981-04-14,Ismailia,Nader - Torp,APPROVED,MALE,عنود الرصاع الموقر - Anod Alrsaa Alamoqur ,1,8,5
872926985857023174746,1981-04-14,Ismailia,Nader - Torp,APPROVED,FEMALE,براءة فقوسة حفظه الله - Baraaah Faqosah Hfzah Allah ,2,12,5
513748273254959506487,1981-04-14,Ismailia,Nader - Torp,APPROVED,MALE,فاطمه جابالله - Fatmuah Jaballah ,2,16,5
254257299347423690340,1997-06-03,Red Sea,"Rath, Murphy and Dicki",APPROVED,FEMALE,براءة بن عبد السلام - Baraaah Bn Abad Alsalam ,5,20,5
038309224747740160284,1997-06-03,Red Sea,"Rath, Murphy and Dicki",APPROVED,FEMALE,عوضية يافع - Aodhiah Yafa ,3,14,5
105642611143630213231,1997-06-03,Red Sea,"Rath, Murphy and Dicki",APPROVED,FEMALE,عنود بن حسين المحترم - Anod Bn Hussain Alamuhtrm ,2,11,5
902470974040769236239,1997-06-03,Red Sea,"Rath, Murphy and Dicki",APPROVED,MALE,عنود هذيل - Anod Hthil ,1,7,5
291389065961354107593,1997-06-03,Red Sea,"Rath, Murphy and Dicki",APPROVED,FEMALE,ريم شنيق - Riam Shniq ,2,11,5
374336129314518598099,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,بتول العواني - Btol Alawanei ,3,27,5
923656902200696101296,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,ريم تومي - Riam Tomai ,1,10,5
363974239073243381240,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,براءة المولدي - Baraaah Alamoldi ,1,7,5
742641719969071275261,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,فاطمه الع لويني - Fatmuah Ala Loini ,2,10,5
563546837626005104769,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,خلود زروق - Khalod Zroq ,3,27,5
049032753801240766374,1996-02-22,Qalyubia,Howell - Heller,APPROVED,MALE,براءة بوديبة - Baraaah Bodibah ,2,14,5
168423534128538998537,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,عنود الطريقي - Anod Altriqai ,3,18,5
102748421565424090108,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,اروي الحجيج - Aroi Alhajij ,1,15,5
280961668651210428885,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,براءة العلايمي - Baraaah Alalaaiamai ,1,9,5
559992239275790514263,1996-02-22,Qalyubia,Howell - Heller,APPROVED,MALE,اروي غويلة - Aroi Ghoilah ,1,1,5
399762261408533449883,1996-02-22,Qalyubia,Howell - Heller,APPROVED,MALE,عوضية همدان - Aodhiah Hmdan ,1,2,5
170761556396748101981,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,براءة فقوسة - Baraaah Faqosah ,1,5,5
705498968163691804412,1996-02-22,Qalyubia,Howell - Heller,APPROVED,FEMALE,عنود المحجوب - Anod Alamahajob ,1,8,5
101920534149420853291,1970-03-26,Damietta,Effertz Group,APPROVED,FEMALE,براءة بن عثمان - Baraaah Bn Athman ,1,8,5
228851347935737841203,1970-03-26,Damietta,Effertz Group,APPROVED,FEMALE,اروي بن عبد الكريم - Aroi Bn Abad Alkariam ,1,6,5
505452888869071944478,1970-03-26,Damietta,Effertz Group,APPROVED,MALE,براءة بن عبد الكريم - Baraaah Bn Abad Alkariam ,1,8,5
981830482441819000580,1970-03-26,Damietta,Effertz Group,APPROVED,FEMALE,سيدة عوضية شنيق - Saidah Aodhiah Shniq ,1,7,5
045415765944821133877,1970-03-26,Damietta,Effertz Group,APPROVED,FEMALE,خلود بنسلامة - Khalod Bnisalamah ,1,5,5
813443677467918464542,1970-03-26,Damietta,Effertz Group,APPROVED,FEMALE,سيد خلود الحجيج - Said Khalod Alhajij ,1,2,5
998843915922946951875,1970-03-26,Damietta,Effertz Group,APPROVED,MALE,بتول العنابي - Btol Alanabi ,2,11,5
831775039124932737570,1970-03-26,Damietta,Effertz Group,APPROVED,FEMALE,سيد عنود زروق - Said Anod Zroq ,3,10,5
014628315914880019033,1970-03-26,Damietta,Effertz Group,APPROVED,MALE,سيد بتول العطار - Said Btol Alaatar ,1,5,5
778995297217272212611,1970-03-26,Damietta,Effertz Group,APPROVED,MALE,بتول جاوحدو - Btol Jaohdo ,2,6,5
518635894857295463579,1999-01-08,Sohag,"Bode, Reinger and Haag",APPROVED,FEMALE,بتول النقاش - Btol AlnqIsh ,3,10,5
685033787828736390732,1999-01-08,Sohag,"Bode, Reinger and Haag",APPROVED,MALE,عوضية جراد - Aodhiah Jrad ,2,16,5
615474813751106215364,1999-01-08,Sohag,"Bode, Reinger and Haag",APPROVED,MALE,خلود المولدي - Khalod Alamoldi ,5,20,5
890418273245026046512,1999-01-08,Sohag,"Bode, Reinger and Haag",APPROVED,MALE,عنود النقاش - Anod AlnqIsh ,7,61,5
877173400662111025868,1999-01-08,Sohag,"Bode, Reinger and Haag",APPROVED,FEMALE,عوضية المنيف الموقر - Aodhiah Alamanif Alamoqur ,2,9,5
239838139659910178755,1999-01-08,Sohag,"Bode, Reinger and Haag",APPROVED,MALE,خلود همدان - Khalod Hmdan ,5,31,5
725643601923577942311,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,FEMALE,فاطمه يافع المحترم - Fatmuah Yafa Alamuhtrm ,2,11,5
818373687892969744362,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,MALE,بتول لخشين - Btol Lkhshin ,2,6,5
071575681117184395866,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,FEMALE,عنود الصفار - Anod Alsafar ,1,8,5
015039695568567964327,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,MALE,بتول بن عبد الكريم - Btol Bn Abad Alkariam ,3,16,5
962468756843567272640,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,FEMALE,اروي تومي - Aroi Tomai ,1,8,5
741952516683982814070,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,FEMALE,بلسم الصفار - Blsam Alsafar ,2,5,5
649165357909712582244,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,MALE,خلود بنسلامة - Khalod Bnisalamah ,2,10,5
143430818565418772241,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,MALE,عنود جابالله - Anod Jaballah ,1,1,5
802833579793219033069,1991-05-04,Beni Suef,Wehner and Sons,SUSPENDED,MALE,عوضية المنيف - Aodhiah Alamanif ,1,4,5
583625662908518361714,1981-12-09,Qalyubia,Schultz Group,APPROVED,FEMALE,فاطمه سويس - Fatmuah Saois ,1,4,5
291271174441547045454,1981-12-09,Qalyubia,Schultz Group,APPROVED,MALE,عنود النخلي - Anod Alnkhalai ,1,4,5
868101944287042853637,1981-12-09,Qalyubia,Schultz Group,APPROVED,FEMALE,نوف الكافي - Nof Alkafii ,3,8,5
145505368399793161526,1981-12-09,Qalyubia,Schultz Group,APPROVED,FEMALE,بلسم الدنوني - Blsam Aldnoni ,2,15,5
277328171533216258523,1981-12-09,Qalyubia,Schultz Group,APPROVED,MALE,عوضية القلال - Aodhiah Aliqlal ,1,7,5
926217968737528583592,1981-12-09,Qalyubia,Schultz Group,APPROVED,FEMALE,بلسم العواني - Blsam Alawanei ,1,5,5
449720010930055500122,1981-12-09,Qalyubia,Schultz Group,APPROVED,FEMALE,ريم السقا - Riam Alsqa ,3,16,5
184879450544451667132,1981-02-22,Minya,"McLaughlin, Wintheiser and Runolfsdottir",SUSPENDED,FEMALE,آنسة فاطمه العلاني - Anisah Fatmuah Alalaanei ,6,22,5
228542774422160663742,1981-02-22,Minya,"McLaughlin, Wintheiser and Runolfsdottir",SUSPENDED,FEMALE,عنود العطار - Anod Alaatar ,6,45,5
775542209464763509712,1981-02-22,Minya,"McLaughlin, Wintheiser and Runolfsdottir",SUSPENDED,MALE,عنود عظومة - Anod Azomah ,3,18,5
924050779503940500099,1972-06-08,Beheira,Lehner Inc,APPROVED,MALE,اروي بن عبد الكريم المحترم - Aroi Bn Abad Alkariam Alamuhtrm ,1,9,5
261355467907224655185,1972-06-08,Beheira,Lehner Inc,APPROVED,MALE,عوضية الكراي - Aodhiah Alkarai ,1,4,5
872933203349097005502,1972-06-08,Beheira,Lehner Inc,APPROVED,FEMALE,اروي زقية - Aroi Zqaiah ,3,20,5
474222235672127594265,1972-06-08,Beheira,Lehner Inc,APPROVED,FEMALE,اروي عنون - Aroi Anon ,2,8,5
282788721724034373644,1972-06-08,Beheira,Lehner Inc,APPROVED,MALE,اروي العواني - Aroi Alawanei ,1,6,5
561729024222766775606,1972-06-08,Beheira,Lehner Inc,APPROVED,FEMALE,بتول النفطي - Btol Alnftai ,1,4,5
677417231113096057948,1972-06-08,Beheira,Lehner Inc,APPROVED,MALE,بلسم الصغير المبجل - Blsam Alsghir Alambjl ,2,20,5
201473842673925417612,1972-06-08,Beheira,Lehner Inc,APPROVED,MALE,عنود تومي - Anod Tomai ,1,2,5
285679802940849789646,1970-06-30,Alexandria,"Brown, Gerlach and Turcotte",SUSPENDED,FEMALE,عنود بن عاشور - Anod Bn AIshoar ,5,37,5
719850660198044262848,1970-06-30,Alexandria,"Brown, Gerlach and Turcotte",SUSPENDED,FEMALE,نوف العلاني - Nof Alalaanei ,8,30,5
436448533284694829908,1970-06-30,Alexandria,"Brown, Gerlach and Turcotte",SUSPENDED,MALE,ريم العلاني - Riam Alalaanei ,9,38,5
445694314482537913190,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,MALE,عوضية العواني - Aodhiah Alawanei ,2,4,5
427875391764723482414,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,MALE,ريم السقاط - Riam Alsqat ,1,2,5
186118077661710347264,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,FEMALE,فاطمه العلاني - Fatmuah Alalaanei ,1,6,5
513753772112793039862,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,MALE,عنود العطار - Anod Alaatar ,1,6,5
639949552202593627062,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,FEMALE,بلسم زروق الموقر - Blsam Zroq Alamoqur ,2,11,5
108216388815001956359,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,MALE,فاطمه السقا - Fatmuah Alsqa ,3,16,5
149380597205662361445,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,MALE,فاطمه الحجيج - Fatmuah Alhajij ,1,5,5
872749743930618035371,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,MALE,عنود الطريقي - Anod Altriqai ,1,1,5
059860802474358222130,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,MALE,آنسة اروي الرقيق - Anisah Aroi Alruqaiq ,2,16,5
286616855479950972422,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,FEMALE,نوف الحجيج - Nof Alhajij ,2,10,5
581344823805442058150,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,FEMALE,بروفيسور فاطمه عظومة - Brofisaoar Fatmuah Azomah ,2,4,5
360986215607237675614,1993-02-01,Qena,Dickens - Hoppe,SUSPENDED,FEMALE,براءة الرقيق - Baraaah Alruqaiq ,1,5,5
287943893778161307351,1994-01-03,Suez,Ruecker Group,APPROVED,FEMALE,عنود لخشين الموقر - Anod Lkhshin Alamoqur ,4,21,5
018686653859651414140,1994-01-03,Suez,Ruecker Group,APPROVED,FEMALE,عنود شنيق - Anod Shniq ,4,30,5
154638493857964164299,1994-01-03,Suez,Ruecker Group,APPROVED,FEMALE,بلسم نيفر - Blsam Nifar ,5,26,5
554097195980267325643,1994-01-03,Suez,Ruecker Group,APPROVED,FEMALE,عنود القلال - Anod Aliqlal ,7,34,5
165234438733798093642,1981-03-31,North Sinai,"O'Connell - Beatty",APPROVED,MALE,فاطمه الصفار حفظه الله - Fatmuah Alsafar Hfzah Allah ,16,110,5
047616389852577404174,1981-03-31,North Sinai,"O'Connell - Beatty",APPROVED,MALE,سيد بلسم المولدي - Said Blsam Alamoldi ,14,86,5
337572088998935203800,1975-09-15,Giza,Muller Group,APPROVED,MALE,براءة السقاط - Baraaah Alsqat ,2,11,5
889821550558341249088,1975-09-15,Giza,Muller Group,APPROVED,MALE,سيد براءة الكافي - Said Baraaah Alkafii ,5,28,5
480863637995872693715,1975-09-15,Giza,Muller Group,APPROVED,MALE,اروي الرصاع - Aroi Alrsaa ,5,36,5
734622875413963729447,1975-09-15,Giza,Muller Group,APPROVED,FEMALE,فاطمه عاشور - Fatmuah AIshoar ,6,33,5
756531228740996145316,1975-09-15,Giza,Muller Group,APPROVED,MALE,براءة العنابي - Baraaah Alanabi ,2,6,5
004331349366004257981,1975-09-15,Giza,Muller Group,APPROVED,MALE,بلسم بن عاشور - Blsam Bn AIshoar ,7,40,5
959427123818559470488,1975-09-15,Giza,Muller Group,APPROVED,FEMALE,عنود الخليفي - Anod Alkhalaifi ,4,23,5
081951239527463018186,1981-06-21,Beni Suef,Franey Group,SUSPENDED,FEMALE,بتول الدرقاش - Btol AldrqIsh ,11,55,5
028836153008917825615,1981-06-21,Beni Suef,Franey Group,SUSPENDED,MALE,خلود جابالله - Khalod Jaballah ,15,84,5
815855266854120622497,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,MALE,بلسم بن عبد الكريم - Blsam Bn Abad Alkariam ,2,10,5
470073342951583876152,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,MALE,ريم الزوابي - Riam Alzwabi ,2,9,5
577408667437258413556,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,MALE,عنود الصغير - Anod Alsghir ,1,9,5
287824447790420283389,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,FEMALE,ريم الطويل - Riam Altoil ,1,4,5
869662814450970584432,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,FEMALE,بتول غويلة - Btol Ghoilah ,2,9,5
853267792817916555611,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,FEMALE,بلسم القلال - Blsam Aliqlal ,1,5,5
295896170083495598180,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,MALE,براءة الحجيج - Baraaah Alhajij ,2,19,5
974297214090820366725,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,MALE,عنود الأشراف - Anod Alashraf ,1,2,5
150535021165348250537,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,FEMALE,ريم شنيق - Riam Shniq ,2,13,5
414029697350561000268,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,FEMALE,خلود سعيد - Khalod Saaid ,1,4,5
199911844518352421538,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,FEMALE,خلود الزوابي - Khalod Alzwabi ,1,6,5
717526200703770680730,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,FEMALE,اروي بن عبد السلام - Aroi Bn Abad Alsalam ,1,5,5
463929400757284833210,1977-07-08,Giza,"Torphy, Mertz and Christiansen",APPROVED,MALE,ريم يافع المحترم - Riam Yafa Alamuhtrm ,1,1,5
138303722142690715110,1999-05-18,Sharqia,Johnson and Sons,SUSPENDED,FEMALE,خلود الزوابي المبجل - Khalod Alzwabi Alambjl ,21,104,5
160762349332778213768,1978-12-27,Damietta,Maggio - Becker,APPROVED,FEMALE,خلود ادريس - Khalod Idris ,13,74,5
